-10, 60, 74.027
-10.5, 60, 73.164
-11, 60, 72.291
-11.5, 60, 71.407
-12, 60, 70.512
-12.5, 60, 69.606
-13, 60, 68.688
-13.5, 60, 67.757
-14, 60, 66.813
-14.5, 60, 65.856
-15, 60, 64.885
-15.5, 60, 63.898
-16, 60, 62.897
-16.5, 60, 61.879
-17, 60, 60.844
-17.5, 60, 59.791
-18, 60, 58.72
-18.5, 60, 57.628
-19, 60, 56.515
-19.5, 60, 55.381
-20, 60, 54.222
-20.5, 60, 53.038
-21, 60, 51.827
-21.5, 60, 50.587
-22, 60, 49.315
-22.5, 60, 48.01
-23, 60, 46.669
-23.5, 60, 45.288
-24, 60, 43.863
-24.5, 60, 42.391
-25, 60, 40.866
-25.5, 60, 39.281
-26, 60, 37.63
-26.5, 60, 35.903
-27, 60, 34.088
-27.5, 60, 32.171
-28, 60, 30.133
-28.5, 60, 27.946
-29, 60, 25.573
-29.5, 60, 22.956
-30, 60, 20
-30.5, 59.995, 100
-31, 59.983, 100
-31.499, 59.962, 100
-31.998, 59.932, 100
-32.497, 59.893, 100
-32.995, 59.846, 100
-33.492, 59.79, 100
-33.987, 59.725, 100
-34.482, 59.651, 100
-34.975, 59.568, 100
-35.466, 59.477, 100
-35.956, 59.376, 100
-36.444, 59.266, 100
-36.929, 59.147, 100
-37.413, 59.019, 99.642
-37.894, 58.882, 99.002
-38.372, 58.736, 98.359
-38.847, 58.581, 97.711
-39.32, 58.418, 97.059
-39.789, 58.245, 96.403
-40.255, 58.064, 95.742
-40.718, 57.874, 95.076
-41.177, 57.676, 94.406
-41.632, 57.469, 93.731
-42.083, 57.254, 93.051
-42.531, 57.031, 92.366
-42.974, 56.8, 91.676
-43.413, 56.56, 90.981
-43.848, 56.313, 90.28
-44.278, 56.058, 89.574
-44.703, 55.796, 88.862
-45.124, 55.526, 88.145
-45.54, 55.248, 87.422
-45.951, 54.964, 86.692
-46.358, 54.673, 85.957
-46.759, 54.375, 85.215
-47.155, 54.07, 84.466
-47.547, 53.758, 83.711
-47.932, 53.44, 82.949
-48.313, 53.116, 82.18
-48.689, 52.786, 81.404
-49.059, 52.45, 80.62
-49.424, 52.109, 79.828
-49.783, 51.761, 79.029
-50.138, 51.408, 78.221
-50.486, 51.05, 77.405
-50.83, 50.686, 76.58
-51.168, 50.318, 75.747
-51.5, 49.944, 74.904
-51.827, 49.566, 74.051
-52.148, 49.183, 73.188
-52.464, 48.795, 72.316
-52.774, 48.403, 71.432
-53.079, 48.006, 70.538
-53.378, 47.606, 69.632
-53.671, 47.201, 68.714
-53.959, 46.792, 67.783
-54.241, 46.379, 66.84
-54.518, 45.963, 65.883
-54.789, 45.543, 64.912
-55.054, 45.119, 63.926
-55.313, 44.691, 62.925
-55.567, 44.261, 61.908
-55.815, 43.826, 60.873
-56.057, 43.389, 59.821
-56.294, 42.948, 58.75
-56.524, 42.504, 57.659
-56.748, 42.058, 56.547
-56.967, 41.608, 55.413
-57.179, 41.155, 54.255
-57.385, 40.7, 53.071
-57.585, 40.241, 51.861
-57.778, 39.78, 50.622
-57.965, 39.317, 49.352
-58.146, 38.85, 48.048
-58.32, 38.382, 46.707
-58.487, 37.91, 45.328
-58.647, 37.437, 43.904
-58.8, 36.961, 42.433
-58.945, 36.482, 40.91
-59.083, 36.001, 39.327
-59.213, 35.519, 37.677
-59.335, 35.034, 35.953
-59.448, 34.547, 34.141
-59.552, 34.058, 32.227
-59.647, 33.567, 30.193
-59.732, 33.074, 28.011
-59.807, 32.58, 25.644
-59.871, 32.084, 23.035
-59.923, 31.587, 20.09
-59.963, 31.088, 16.632
-59.989, 30.589, 12.232
-60, 30, 0
-60, 30, 0
-60.388, 10.004, 0
endData
127
100
200
-10, 60, -20, 60, -20, 60, -30, 60
-30, 60, -50, 60, -60, 40, -60, 30
